Id,reference
4765,47.7456
4766,37.851
4767,51.3162
4768,28.7153
4769,30.282
4770,61.1677
4771,46.1895
4772,84.2264
4773,43.2518
4774,32.3233
4775,66.9723
4776,11.0246
4777,47.5668
4778,74.0306
4779,24.0947
4780,31.1673
4781,28.8506
4782,33.6175
4783,37.1933
4784,83.5757
4785,61.4619
4786,30.4907
4787,66.6758
4788,53.1265
4789,16.6824
4790,65.8985
4791,30.5951
4792,39.5246
4793,21.7532
4794,45.407
4795,54.3914
4796,48.0633
4797,56.618
4798,56.8952
4799,68.7524
4800,73.4628
4801,43.1376
4802,22.6131
4803,83.4796
4804,69.0973
4805,49.2424
4806,84.286
4807,53.5525
4808,44.2766
4809,53.312
4810,80.9023
4811,80.6972
4812,26.6879
4813,43.9584
4814,37.2328
4815,1.82461
4816,88.8508
4817,75.1727
4818,19.3504
4819,16.6422
4820,53.5679
4821,84.593
4822,45.2833
4823,69.7502
4824,30.4669
4825,47.0084
4826,25.6292
4827,50.1129
4828,15.0317
4829,36.5692
4830,53.2243
4831,76.8754
4832,6.35485
4833,19.994
4834,71.8409
4835,56.5158
4836,85.3043
4837,34.7647
4838,37.5809
4839,13.0316
4840,28.966
4841,19.9885
4842,35.5565
4843,31.7018
4844,22.8029
4845,67.7648
4846,11.9277
4847,40.2241
4848,73.3879
4849,36.7341
4850,25.5313
4851,52.698
4852,27.0562
4853,-0.232499
4854,86.6941
4855,49.9764
4856,31.8064
4857,21.8109
4858,40.8861
4859,80.694
4860,55.2646
4861,55.713
4862,47.426
4863,29.3881
4864,26.8406
4865,42.0257
4866,82.1285
4867,32.8235
4868,16.5772
4869,82.0868
4870,72.8925
4871,33.7666
4872,7.10293
4873,19.2144
4874,26.7274
4875,67.4437
4876,33.102
4877,48.6064
4878,42.97
4879,64.7552
4880,80.168
4881,42.8592
4882,45.7433
4883,27.9188
4884,49.5377
4885,66.5122
4886,47.0396
4887,44.0133
4888,22.3767
4889,23.3092
4890,36.9477
4891,66.9943
4892,39.9896
4893,59.4458
4894,74.4553
4895,76.7294
4896,31.8791
4897,53.5818
4898,49.4516
4899,76.0044
4900,76.9112
4901,-3.32279
4902,12.1162
4903,34.3602
4904,29.9099
4905,71.31
4906,36.0702
4907,70.7465
4908,48.7598
4909,74.9027
4910,43.4587
4911,54.0004
4912,55.6185
4913,8.18633
4914,48.0235
4915,27.6181
4916,42.8283
4917,67.0402
4918,43.7872
4919,40.0551
4920,46.5673
4921,88.0434
4922,32.6938
4923,45.3481
4924,68.6621
4925,47.1479
4926,44.1321
4927,39.8944
4928,48.6588
4929,4.88818
4930,57.7358
4931,40.3173
4932,13.9474
4933,55.4323
4934,18.9
4935,40.0002
4936,37.3621
4937,61.6357
4938,72.0689
4939,32.6536
4940,39.2581
4941,42.6314
4942,19.5246
4943,53.68
4944,54.0756
4945,48.7339
4946,63.8711
4947,43.1997
4948,29.7729
4949,39.1904
4950,32.7068
4951,37.8006
4952,44.5757
4953,58.0893
4954,62.7326
4955,66.1285
4956,72.6269
4957,45.234
4958,52.5772
4959,35.7173
4960,26.6898
4961,81.2174
4962,81.3978
4963,83.0755
4964,35.5444
4965,42.7343
4966,48.15
4967,39.2787
4968,37.6895
4969,61.2291
4970,49.6327
4971,32.3753
4972,33.2627
4973,47.2591
4974,77.5994
4975,39.6625
4976,35.2298
4977,72.4964
4978,59.0165
4979,3.67749
4980,69.3322
4981,70.176
4982,32.5586
4983,40.8186
4984,19.8805
4985,11.278
4986,81.6874
4987,39.8215
4988,29.0463
4989,50.8377
4990,84.0612
4991,75.6857
4992,41.5769
4993,23.149
4994,23.19
4995,24.8539
4996,61.5579
4997,43.1809
4998,71.4423
4999,57.8641
5000,26.7293
5001,40.9073
5002,42.343
5003,26.5705
5004,29.6701
5005,58.8612
5006,43.899
5007,68.0955
5008,46.7452
5009,83.1274
5010,40.4704
5011,25.8687
5012,48.2207
5013,46.5768
5014,38.2516
5015,58.0608
5016,34.4094
5017,9.88311
5018,45.6707
5019,59.865
5020,17.2239
5021,80.7197
5022,32.4684
5023,61.1502
5024,33.4172
5025,42.831
5026,29.0453
5027,64.1214
5028,53.9823
5029,77.7158
5030,51.7503
5031,31.6666
5032,58.2485
5033,56.5856
5034,31.499
5035,44.5692
5036,34.2929
5037,27.2936
5038,21.1271
5039,60.4375
5040,27.9141
5041,44.6187
5042,80.7681
5043,7.52159
5044,53.5601
5045,13.9387
5046,61.4413
5047,91.3183
5048,14.4378
5049,27.5247
5050,50.6548
5051,52.4876
5052,56.0258
5053,74.6523
5054,82.3485
5055,82.0533
5056,33.6295
5057,17.1562
5058,53.6921
5059,16.5256
5060,38.6392
5061,2.26184
5062,53.93
5063,80.4953
5064,24.8222
5065,34.5396
5066,17.1103
5067,56.5158
5068,73.1694
5069,55.3883
5070,48.3329
5071,47.7578
5072,45.4589
5073,47.6476
5074,40.2071
5075,26.3486
5076,17.2857
5077,37.2371
5078,77.1588
5079,48.4457
5080,48.7001
5081,83.4067
5082,67.0789
5083,78.2366
5084,40.9172
5085,49.1649
5086,57.3099
5087,18.2674
5088,40.5691
5089,41.9265
5090,36.1328
5091,58.3039
5092,88.5396
5093,20.3571
5094,50.0138
5095,38.8506
5096,34.8325
5097,76.9577
5098,64.1179
5099,37.5877
5100,24.1796
5101,47.8827
5102,55.1147
5103,16.3786
5104,84.1244
5105,81.2152
5106,68.5059
5107,59.502
5108,79.864
5109,41.8095
5110,13.1936
5111,29.2631
5112,72.7944
5113,11.6735
5114,45.363
5115,19.1935
5116,47.2091
5117,55.418
5118,45.0612
5119,72.8197
5120,88.9598
5121,36.6588
5122,78.745
5123,27.0626
5124,75.3382
5125,82.161
5126,39.3649
5127,37.9639
5128,50.0147
5129,16.5525
5130,32.2989
5131,49.5199
5132,36.2846
5133,77.7917
5134,57.3212
5135,47.2244
5136,44.0207
5137,80.426
5138,30.1325
5139,46.2446
5140,43.5259
5141,50.7733
5142,75.3005
5143,25.6992
5144,26.6397
5145,6.35201
5146,33.8456
5147,62.5095
5148,36.2842
5149,55.5833
5150,73.9948
5151,81.721
5152,43.4355
5153,41.7286
5154,75.8082
5155,36.0761
5156,79.6503
5157,36.6089
5158,45.7136
5159,61.4789
5160,27.6773
5161,51.9625
5162,86.3432
5163,78.5698
5164,25.0503
5165,40.905
5166,24.8509
5167,51.8925
5168,47.1867
5169,43.4552
5170,42.6869
5171,32.0156
5172,25.9806
5173,23.0708
5174,62.4129
5175,81.2449
5176,45.1127
5177,36.1617
5178,81.0915
5179,33.4983
5180,33.2369
5181,54.0161
5182,44.383
5183,37.6352
5184,27.9365
5185,32.9698
5186,9.8498
5187,33.3974
5188,76.0397
5189,60.6163
5190,23.1893
5191,77.7804
5192,49.7619
5193,29.4174
5194,75.078
5195,51.9338
5196,47.3518
5197,50.5274
5198,45.4159
5199,44.4303
5200,41.5708
5201,47.7992
5202,54.7985
5203,33.1483
5204,41.179
5205,42.1508
5206,67.0084
5207,39.2842
5208,13.3309
5209,10.3213
5210,92.3807
5211,24.8968
5212,88.2659
5213,48.34
5214,72.6674
5215,59.5355
5216,35.7383
5217,39.9088
5218,8.90149
5219,84.0521
5220,46.0645
5221,11.5873
5222,81.8721
5223,53.6516
5224,29.0945
5225,46.4279
5226,74.3863
5227,64.367
5228,60.2461
5229,53.2764
5230,67.7253
5231,56.4892
5232,51.7357
5233,33.1403
5234,68.7338
5235,61.1461
5236,28.4112
5237,26.6998
5238,13.8019
5239,19.961
5240,84.4878
5241,68.9525
5242,39.7339
5243,4.77352
5244,83.0084
5245,37.0325
5246,11.8814
5247,41.5368
5248,42.469
5249,35.2795
5250,69.284
5251,49.6398
5252,70.3194
5253,61.9972
5254,18.2798
5255,42.2922
5256,29.4473
5257,6.00121
5258,41.9442
5259,89.6055
5260,74.168
5261,70.5302
5262,64.8641
5263,86.3365
5264,45.6458
5265,28.5377
5266,43.495
5267,35.0552
5268,28.4894
5269,30.4095
5270,30.1001
5271,83.8077
5272,43.8793
5273,71.6143
5274,72.3156
5275,32.2533
5276,3.85695
5277,72.55
5278,22.9609
5279,40.0664
5280,19.2752
5281,9.6737
5282,49.2086
5283,31.7365
5284,81.9665
5285,47.158
5286,9.48268
5287,68.0239
5288,43.2972
5289,81.0581
5290,31.7675
5291,58.582
5292,29.2012
5293,42.9899
5294,53.0744
5295,0.206397
5296,26.1053
5297,37.3253
5298,13.4169
5299,46.8304
5300,20.5676
5301,30.2805
5302,50.6986
5303,36.6481
5304,26.2071
5305,14.2368
5306,75.1981
5307,57.4487
5308,30.8367
5309,26.8047
5310,21.883
5311,61.5619
5312,54.6173
5313,4.73445
5314,75.6895
5315,76.8036
5316,50.7577
5317,65.357
5318,6.43596
5319,35.4351
5320,67.6011
5321,36.6869
5322,64.5892
5323,55.9715
5324,35.0851
5325,25.8473
5326,67.6446
5327,26.9612
5328,49.2403
5329,39.5686
5330,25.8695
5331,13.0918
5332,49.4258
5333,43.6895
5334,45.3988
5335,79.076
5336,38.8901
5337,58.7038
5338,47.1854
5339,7.6286
5340,43.0949
5341,48.4998
5342,67.361
5343,28.2758
5344,62.6536
5345,47.1565
5346,28.2442
5347,18.909
5348,43.4373
5349,70.3656
5350,35.7736
5351,39.344
5352,38.6781
5353,41.3624
5354,13.0721
5355,68.545
5356,51.575
5357,27.2084
5358,70.8016
5359,79.9269
5360,38.8187
5361,75.1591
5362,62.5463
5363,46.5863
5364,30.5254
5365,44.2222
5366,37.616
5367,1.96453
5368,60.223
5369,74.987
5370,82.4191
5371,25.0832
5372,24.7855
5373,67.6431
5374,36.0427
5375,88.43
5376,60.5899
5377,23.7637
5378,50.5521
5379,40.2697
5380,60.5468
5381,27.0486
5382,22.9803
5383,38.2027
5384,71.7091
5385,47.0528
5386,22.0849
5387,16.1176
5388,44.9543
5389,53.8267
5390,48.9204
5391,79.3906
5392,42.552
5393,15.3391
5394,19.3025
5395,75.9191
5396,58.4775
5397,47.6675
5398,52.0933
5399,36.2052
5400,14.8248
5401,29.895
5402,41.8563
5403,51.3379
5404,57.2984
5405,20.8785
5406,42.086
5407,64.3658
5408,59.7296
5409,54.4394
5410,28.1233
5411,77.4761
5412,40.0108
5413,27.8091
5414,22.5705
5415,86.8263
5416,42.7812
5417,53.1214
5418,68.2704
5419,72.8769
5420,44.8739
5421,39.3211
5422,87.0043
5423,49.4878
5424,32.7278
5425,43.4074
5426,41.2599
5427,21.521
5428,74.0999
5429,27.7103
5430,40.4498
5431,43.0441
5432,46.7343
5433,12.5546
5434,13.0776
5435,80.9863
5436,44.1498
5437,22.7659
5438,75.5466
5439,41.5876
5440,47.3701
5441,42.5847
5442,75.7862
5443,32.3949
5444,3.75647
5445,56.5109
5446,-1.53818
5447,48.0424
5448,49.2685
5449,67.3972
5450,59.1559
5451,48.861
5452,86.6875
5453,29.2735
5454,38.3132
5455,91.7645
5456,32.6829
5457,29.9387
5458,26.5212
5459,32.6239
5460,77.4203
5461,39.2378
5462,23.1825
5463,64.5352
5464,41.1553
5465,43.3528
5466,72.415
5467,34.5359
5468,88.2182
5469,43.8647
5470,68.5804
5471,44.1965
5472,37.3497
5473,48.5797
5474,38.7695
5475,49.7981
5476,68.9412
5477,39.9616
5478,38.2021
5479,31.5048
5480,33.1248
5481,36.6179
5482,62.5072
5483,47.6399
5484,42.8802
5485,35.6878
5486,46.9096
5487,20.6753
5488,31.7421
5489,5.53849
5490,50.7597
5491,8.09359
5492,25.3479
5493,12.9702
5494,26.6901
5495,8.21504
5496,27.8726
5497,28.0818
5498,81.5039
5499,76.6796
5500,47.0258
5501,7.5819
5502,49.0272
5503,63.6865
5504,81.674
5505,12.1688
5506,60.8225
5507,23.6924
5508,31.5304
5509,49.6453
5510,31.6234
5511,77.2551
5512,45.5714
5513,69.6959
5514,38.9752
5515,13.6269
5516,8.43972
5517,77.2514
5518,39.4888
5519,63.1368
5520,80.6383
5521,6.50657
5522,60.6472
5523,66.2488
5524,64.2563
5525,75.4205
5526,59.4795
5527,66.7616
5528,52.5567
5529,55.6728
5530,33.3938
5531,26.8007
5532,49.1618
5533,43.6198
5534,40.1236
5535,7.7067
5536,5.97257
5537,71.8491
5538,84.9501
5539,79.7136
5540,10.9112
5541,48.6101
5542,80.9451
5543,79.1213
5544,79.6867
5545,72.964
5546,31.1794
5547,29.0459
5548,52.1814
5549,57.3463
5550,40.9549
5551,23.6349
5552,32.7764
5553,37.5116
5554,70.1289
5555,82.9769
5556,80.4085
5557,44.39
5558,30.5509
5559,40.1769
5560,84.2057
5561,48.713
5562,44.6779
5563,47.3389
5564,24.1001
5565,28.4356
5566,54.7018
5567,49.0293
5568,42.6248
5569,61.6125
5570,66.8064
5571,54.4805
5572,27.3388
5573,33.5277
5574,46.7845
5575,31.9859
5576,48.2843
5577,39.9177
5578,12.7842
5579,60.3465
5580,13.5584
5581,10.8064
5582,69.7412
5583,52.9614
5584,40.4925
5585,4.09377
5586,28.0469
5587,48.3733
5588,50.8085
5589,41.4598
5590,76.0518
5591,48.7131
5592,66.4784
5593,1.53069
5594,83.3916
5595,69.1376
5596,49.4263
5597,50.5291
5598,46.2187
5599,17.1296
5600,30.5852
5601,83.9203
5602,46.7033
5603,26.6264
5604,75.9021
5605,36.4632
5606,33.7603
5607,29.4524
5608,48.0719
5609,51.6755
5610,18.698
5611,23.2582
5612,42.9199
5613,27.2092
5614,34.0007
5615,37.6301
5616,45.046
5617,48.1966
5618,84.4143
5619,81.4456
5620,54.4561
5621,80.8207
5622,62.2387
5623,68.4354
5624,45.1328
5625,33.1992
5626,36.8417
5627,81.2364
5628,42.1504
5629,50.7327
5630,61.8287
5631,72.4462
5632,84.7271
5633,40.8381
5634,62.2512
5635,87.2933
5636,57.8431
5637,80.6596
5638,71.2806
5639,68.2897
5640,38.0887
5641,49.5917
5642,51.2931
5643,4.45211
5644,70.1355
5645,82.6366
5646,20.3412
5647,49.0602
5648,46.1393
5649,55.5263
5650,42.5885
5651,44.2495
5652,49.4413
5653,68.5325
5654,34.1717
5655,33.1511
5656,75.0255
5657,40.1082
5658,52.2137
5659,33.8423
5660,48.5239
5661,60.1354
5662,42.5407
5663,50.8703
5664,29.2574
5665,81.7134
5666,70.5064
5667,86.8607
5668,60.8886
5669,32.7698
5670,57.3006
5671,31.2547
5672,34.8843
5673,56.0522
5674,70.8542
5675,43.9131
5676,90.5207
5677,40.3799
5678,27.8336
5679,77.0707
5680,31.5866
5681,51.4891
5682,55.5975
5683,53.6057
5684,37.4913
5685,82.1494
5686,31.8957
5687,58.4738
5688,8.87654
5689,86.714
5690,67.6362
5691,26.6754
5692,78.1409
5693,58.3522
5694,42.1344
5695,22.7539
5696,13.0021
5697,48.799
5698,86.0559
5699,53.2974
5700,42.0407
5701,59.4159
5702,49.526
5703,52.7484
5704,52.3211
5705,35.7097
5706,46.4413
5707,85.787
5708,9.43017
5709,39.5552
5710,17.718
5711,76.2337
5712,19.7791
5713,31.9515
5714,34.3986
5715,85.5651
5716,91.5025
5717,52.0707
5718,64.4036
5719,21.9529
5720,57.8401
5721,14.4225
5722,46.2081
5723,50.3414
5724,88.7757
5725,16.0306
5726,20.1026
5727,8.89462
5728,88.5774
5729,57.0894
5730,46.8762
5731,33.4829
5732,10.9688
5733,62.8664
5734,49.1108
5735,45.22
5736,61.2006
5737,53.667
5738,71.2995
5739,15.904
5740,32.3882
5741,59.479
5742,47.4974
5743,78.9752
5744,52.4589
5745,78.8305
5746,58.2388
5747,38.1077
5748,36.6782
5749,35.7378
5750,26.9894
5751,10.8692
5752,85.0003
5753,57.5303
5754,25.1341
5755,47.6524
5756,81.981
5757,56.1688
5758,32.299
5759,65.005
5760,74.6949
5761,48.866
5762,54.3663
5763,3.62317
5764,28.9674
5765,49.9417
5766,43.8216
5767,48.1575
5768,52.0181
5769,68.8956
5770,88.511
5771,72.8824
5772,43.2264
5773,59.3297
5774,50.6539
5775,78.9293
5776,46.3963
5777,83.8508
5778,35.6635
5779,67.2999
5780,5.56559
5781,55.8642
5782,59.1057
5783,7.15402
5784,12.4364
5785,39.477
5786,63.4933
5787,52.4438
5788,33.0876
5789,69.3794
5790,50.6413
5791,11.9292
5792,45.916
5793,40.7197
5794,43.7324
5795,70.0352
5796,58.8457
5797,45.1825
5798,16.8281
5799,87.308
5800,36.6864
5801,37.5424
5802,46.9719
5803,56.4276
5804,65.4511
5805,66.2689
5806,10.5118
5807,66.1661
5808,56.0954
5809,86.714
5810,24.4121
5811,23.3349
5812,-1.78779
5813,69.5838
5814,39.4259
5815,28.3618
5816,26.6251
5817,44.4262
5818,45.551
5819,40.7851
5820,61.5257
5821,37.6585
5822,67.264
5823,51.2436
5824,61.5752
5825,10.4331
5826,38.5572
5827,61.349
5828,59.2498
5829,29.5962
5830,86.7437
5831,39.6923
5832,43.2412
5833,85.6014
5834,55.469
5835,32.0551
5836,40.3826
5837,73.3883
5838,66.3647
5839,44.8598
5840,44.6379
5841,87.5987
5842,12.7913
5843,28.0363
5844,39.6212
5845,57.4663
5846,85.6986
5847,38.843
5848,1.52009
5849,80.8912
5850,52.5074
5851,54.1584
5852,81.0918
5853,10.3971
5854,14.9161
5855,62.0008
5856,43.6086
5857,30.9823
5858,33.9798
5859,42.3271
5860,14.2587
5861,47.2918
5862,41.8644
5863,17.6973
5864,62.5482
5865,45.4521
5866,45.3059
5867,33.8125
5868,17.5666
5869,38.2035
5870,64.0262
5871,53.3755
5872,36.8078
5873,6.80978
5874,77.2729
5875,41.4028
5876,55.3336
5877,33.732
5878,73.1837
5879,87.0194
5880,58.7689
5881,82.8602
5882,48.2892
5883,19.6841
5884,27.1795
5885,36.4971
5886,38.9401
5887,27.7359
5888,53.7517
5889,36.3525
5890,39.9113
5891,32.8706
5892,39.6681
5893,73.6353
5894,46.3812
5895,4.53077
5896,30.093
5897,31.7133
5898,51.3372
5899,40.2683
5900,47.0285
5901,55.3211
5902,30.2413
5903,65.816
5904,25.4283
5905,48.2829
5906,13.3713
5907,58.5461
5908,75.1797
5909,20.5108
5910,54.4581
5911,73.3944
5912,48.4383
5913,64.2231
5914,37.4427
5915,45.5747
5916,43.366
5917,48.6065
5918,61.1604
5919,52.8842
5920,37.2426
5921,72.9936
5922,15.4485
5923,14.8935
5924,50.0864
5925,42.8571
5926,32.2846
5927,64.9352
5928,71.6668
5929,32.4832
5930,60.6502
5931,38.4555
5932,61.6262
5933,38.1406
5934,82.2782
5935,90.7001
5936,71.7439
5937,28.4431
5938,31.7043
5939,34.0457
5940,55.0342
5941,40.8305
5942,48.6292
5943,39.1421
5944,78.6519
5945,40.2965
5946,12.5237
5947,43.6092
5948,4.31974
5949,49.4349
5950,16.3588
5951,35.0694
5952,46.3303
5953,20.4868
5954,31.5647
5955,6.39044
5956,45.8155
5957,43.3368
5958,11.2638
5959,74.2586
5960,47.1898
5961,37.8196
5962,33.3772
5963,78.8217
5964,39.5242
5965,81.71
5966,73.834
5967,20.9597
5968,10.1289
5969,16.5371
5970,39.8967
5971,82.766
5972,83.7113
5973,70.7896
5974,67.4353
5975,49.1568
5976,64.0991
5977,25.1382
5978,75.7143
5979,25.3633
5980,50.3079
5981,12.3726
5982,30.5025
5983,18.5682
5984,56.2012
5985,11.5454
5986,38.0078
5987,80.6858
5988,17.4553
5989,23.9288
5990,70.8237
5991,52.121
5992,40.5622
5993,44.6715
5994,58.6751
5995,51.8147
5996,46.186
5997,47.0528
5998,40.7161
5999,75.4844
6000,64.9984
6001,15.4723
6002,27.0295
6003,32.1454
6004,28.6199
6005,46.1348
6006,41.4517
6007,70.2307
6008,63.5036
6009,1.38137
6010,61.0818
6011,48.7504
6012,37.3709
6013,19.9273
6014,46.9895
6015,79.9438
6016,31.3665
6017,73.6018
6018,83.4007
6019,79.8148
6020,44.2206
6021,61.5368
6022,30.8709
6023,92.871
6024,82.3634
6025,56.9887
6026,32.4609
6027,62.417
6028,23.2478
6029,24.4822
6030,44.3003
6031,37.4017
6032,44.1216
6033,48.7445
6034,51.0939
6035,73.2669
6036,72.682
6037,36.6868
6038,29.0365
6039,76.5983
6040,37.6423
6041,39.9341
6042,24.0557
6043,36.1091
6044,54.761
6045,14.9198
6046,28.4688
6047,48.2112
6048,44.3821
6049,89.5383
6050,50.4797
6051,11.0723
6052,43.7788
6053,37.001
6054,72.8594
6055,43.5077
6056,15.6554
6057,14.0999
6058,26.7924
6059,49.846
6060,38.8242
6061,89.316
6062,47.6526
6063,82.7719
6064,61.4644
6065,29.4161
6066,12.6538
6067,38.826
6068,37.4408
6069,64.8748
6070,56.3798
6071,35.9036
6072,32.5877
6073,37.8623
6074,50.0042
6075,37.9164
6076,42.5254
6077,46.3604
6078,64.1648
6079,30.3503
6080,54.3816
6081,36.5593
6082,6.15695
6083,23.5864
6084,41.5989
6085,19.6033
6086,70.4728
6087,34.8247
6088,32.9406
6089,80.0478
6090,51.2418
6091,31.3335
6092,66.2161
6093,25.9711
6094,65.923
6095,52.9207
6096,62.017
6097,63.391
6098,72.2427
6099,75.1044
6100,58.0534
6101,32.2383
6102,28.6574
6103,53.1811
6104,6.08494
6105,75.3108
6106,5.9753
6107,28.4417
6108,78.6108
6109,30.3113
6110,43.3263
6111,5.67925
6112,52.4613
6113,33.1774
6114,50.4628
6115,61.7003
6116,86.269
6117,14.911
6118,51.0643
6119,62.3703
6120,80.5489
6121,41.7867
6122,37.7956
6123,56.5327
6124,86.5662
6125,85.7883
6126,11.8104
6127,80.2854
6128,1.9442
6129,35.9253
6130,38.0445
6131,44.5203
6132,64.3708
6133,59.9274
6134,8.28561
6135,50.9323
6136,24.6773
6137,35.1952
6138,35.2218
6139,26.861
6140,35.7243
6141,28.5731
6142,16.1515
6143,36.0716
6144,27.7232
6145,15.5893
6146,49.5328
6147,30.3374
6148,59.2556
6149,46.3972
6150,43.6675
6151,36.244
6152,54.9977
6153,49.8282
6154,61.378
6155,32.9518
6156,31.1386
6157,72.345
6158,63.7703
6159,79.0943
6160,46.6554
6161,35.8721
6162,20.1908
6163,73.3276
6164,13.1146
6165,56.2574
6166,49.8954
6167,15.0435
6168,67.3638
6169,15.1518
6170,56.4641
6171,28.6869
6172,34.4887
6173,40.629
6174,41.3481
6175,47.0885
6176,86.1398
6177,85.4328
6178,49.7653
6179,51.8367
6180,47.9903
6181,48.5916
6182,21.5173
6183,16.297
6184,20.8474
6185,46.273
6186,62.8135
6187,51.2536
6188,54.3266
6189,47.1619
6190,49.4997
6191,10.6061
6192,64.6197
6193,9.46191
6194,71.1072
6195,36.1446
6196,57.8889
6197,62.3501
6198,43.3237
6199,56.2078
6200,45.6977
6201,4.4493
6202,26.742
6203,52.4529
6204,39.8023
6205,37.1112
6206,39.9459
6207,47.5303
6208,56.1012
6209,55.9942
6210,50.6407
6211,53.4434
6212,61.9705
6213,70.3059
6214,54.1577
6215,22.9822
6216,18.9376
6217,45.7427
6218,35.4652
6219,35.0413
6220,81.6705
6221,34.4759
6222,68.966
6223,76.9369
6224,16.4991
6225,48.2082
6226,8.32211
6227,73.7893
6228,37.1789
6229,49.9711
6230,60.7957
6231,41.8411
6232,69.9518
6233,83.7572
6234,55.7525
6235,46.9009
6236,35.8468
6237,97.8447
6238,15.6275
6239,38.8214
6240,51.9301
6241,15.5547
6242,32.3237
6243,70.8547
6244,69.1944
6245,78.5145
6246,42.5825
6247,54.3454
6248,61.421
6249,72.3894
6250,54.0179
6251,20.5339
6252,52.5552
6253,60.94
6254,52.0336
6255,18.5778
6256,80.4807
6257,34.696
6258,54.4445
6259,82.1801
6260,59.8286
6261,41.6202
6262,86.8788
6263,72.6899
6264,47.7656
6265,72.2736
6266,90.2675
6267,83.8858
6268,27.1607
6269,36.0722
6270,46.4486
6271,85.6658
6272,19.3716
6273,73.0529
6274,77.7606
6275,27.3475
6276,64.9275
6277,63.1862
6278,50.7589
6279,38.0145
6280,7.51947
6281,40.5124
6282,42.8143
6283,18.1618
6284,72.3707
6285,13.7918
6286,43.4831
6287,17.417
6288,43.4286
6289,55.9852
6290,53.781
6291,37.994
6292,64.2655
6293,43.1803
6294,40.6285
6295,51.4549
6296,36.39
6297,53.0034
6298,40.588
6299,47.9422
6300,51.7974
6301,48.0021
6302,75.0549
6303,21.7387
6304,53.5637
6305,41.8912
6306,74.8714
6307,45.4929
6308,82.8592
6309,40.8967
6310,82.1017
6311,55.8655
6312,11.7371
6313,91.3955
6314,78.1372
6315,61.6159
6316,26.8502
6317,24.3934
6318,33.1034
6319,23.8
6320,47.0879
6321,30.9971
6322,34.7194
6323,15.8917
6324,79.7969
6325,44.9187
6326,31.3918
6327,42.1882
6328,38.005
6329,52.2378
6330,29.1113
6331,49.3065
6332,49.4332
6333,33.1728
6334,80.3151
6335,45.1103
6336,26.3153
6337,37.4999
6338,56.6797
6339,68.3849
6340,34.8758
6341,64.4598
6342,41.5998
6343,59.2751
6344,69.9296
6345,26.5521
6346,26.4489
6347,85.8376
6348,18.7013
6349,29.8447
6350,29.7653
6351,79.6526
6352,57.1796
6353,32.7977
6354,64.0527
6355,29.3188
6356,24.6334
6357,36.4639
6358,37.4802
6359,72.6438
6360,37.325
6361,82.2243
6362,35.8308
6363,76.327
6364,69.0671
6365,50.247
6366,-0.0162031
6367,38.6423
6368,32.253
6369,26.5144
6370,70.4868
6371,28.1438
6372,79.2925
6373,44.431
6374,52.736
6375,6.68969
6376,22.5263
6377,46.53
6378,38.5721
6379,48.0048
6380,65.413
6381,55.6624
6382,34.334
6383,40.4182
6384,52.9704
6385,17.0742
6386,89.4991
6387,76.7066
6388,41.1951
6389,71.8646
6390,43.0741
6391,75.5736
6392,84.7159
6393,51.405
6394,66.8806
6395,43.5985
6396,90.8091
6397,41.1868
6398,33.7095
6399,34.2754
6400,39.4397
6401,59.0694
6402,60.3056
6403,25.7995
6404,45.181
6405,42.5991
6406,66.8229
6407,34.7739
6408,67.647
6409,81.5749
6410,40.5109
6411,72.7751
6412,6.21095
6413,55.1368
6414,38.3254
6415,37.0614
6416,11.8498
6417,36.0311
6418,38.0497
6419,44.6872
6420,52.1988
6421,46.2251
6422,60.8728
6423,41.082
6424,33.3404
6425,5.61798
6426,82.5631
6427,22.9923
6428,34.08
6429,80.3624
6430,21.0716
6431,59.907
6432,25.0487
6433,62.1073
6434,48.1608
6435,14.3914
6436,41.4557
6437,68.9144
6438,77.0435
6439,35.2574
6440,82.4162
6441,53.567
6442,37.5609
6443,86.5319
6444,77.3606
6445,30.229
6446,57.0984
6447,43.6627
6448,12.1314
6449,60.1416
6450,21.1093
6451,43.8604
6452,48.2048
6453,37.1608
6454,23.1519
6455,80.5743
6456,29.9916
6457,41.4759
6458,27.2115
6459,26.0541
6460,36.177
6461,24.7419
6462,40.0351
6463,11.0983
6464,49.7234
6465,49.1569
6466,36.53
6467,48.7116
6468,54.2291
6469,35.5352
6470,79.5933
6471,76.0196
6472,58.5031
6473,46.8417
6474,26.7196
6475,46.1738
6476,42.0295
6477,72.0417
6478,84.8209
6479,18.0543
6480,57.5891
6481,31.942
6482,16.0953
6483,44.4068
6484,13.5048
6485,49.0008
6486,70.1476
6487,59.8366
6488,22.5058
6489,83.5511
6490,31.87
6491,0.345921
6492,48.2038
6493,61.4572
6494,39.0894
6495,71.1426
6496,54.9836
6497,75.7252
6498,11.5949
6499,76.359
6500,70.493
6501,41.4542
6502,22.0088
6503,65.4849
6504,78.9664
6505,57.4601
6506,44.7603
6507,7.66052
6508,52.1328
6509,3.62908
6510,68.4435
6511,61.9347
6512,55.6611
6513,45.4748
6514,24.8568
6515,52.7859
6516,40.0057
6517,47.4559
6518,32.3344
6519,45.4031
6520,27.0279
6521,37.8138
6522,33.2008
6523,33.6864
6524,8.84863
6525,81.497
6526,14.0187
6527,55.0068
6528,6.68073
6529,33.8108
6530,27.7006
6531,41.2565
6532,29.3624
6533,78.3313
